43,08851820542333,ลูกอมมายมิ้นท์36ถุง/หีบ,0,1400,5,2,1
44,08851826541114,ลูกนมรสนมคูค้า/หีบ,0,945,92,2,1
45,08851826541138,คู้การสนม100ม.-ลัง,0,1400,97,2,1
46,1110111,16-20-0 กระต่าย,0,730,4,2,1
47,1110112,15-15-15 กระต่าย,0,0,7,2,1
48,1110113,21-0-0 กระต่าย,0,510,5,2,1
49,1110114,46-0-0 กระต่าย,0,700,7,2,1
50,1110115,13-13-21 กระต่าย,0,0,7,2,1
51,1110116,15-15-15 วัว,0,0,6,2,1
52,1110117,13-13-21 วัว,0,0,7,2,1
53,111222,ยางมือสอง,200,200,944,5,1
54,1112221,หอมแดง,0,20,-8,2,1
55,16928626360098,เมจิกดั้งเดิม/หีบ,0,290,7,2,1
56,17612100053802,โอวัลติน180มล./หีบ,0,498,4,2,1
57,17612100059958,โอวัลติน-เม็ด/หีบ,0,0,7,2,1
58,17612100061432,โอวัลติน3อิน1 20กรัม/หีบ,0,0,3,2,1
59,18850007010101,แป้งเด็กจอห์นสัน คลาสสิค 50กรัม/หีบ,0,0,6,2,1
60,18850007020438,สบู่เด็ก จอห์นสัน บลอสชั่ม 75กรัม/หีบ,0,0,7,2,1
61,18850038400018,ซองหอยนางรม ตราแม่ครัว/หีบ,0,0,7,2,1
62,18850038400032,ซอสหอยนางรม ตราแม่ครัว/หีบ,0,0,7,2,1
63,18850094207019,แชมพูเด็กน่ารัก 5มล./หีบ,0,0,6,2,1
64,18850094301016,เทียร่า มะลิ5มล./หีบ,0,0,7,2,1
65,18850151061110,นมข้นหวานมะลิ/หีบ,0,960,7,2,1
66,18850153333093,ปลากระป๋องสามแม่ครัวฝาดึง/หีบ 10 แพ็ค,0,1580,-20,2,1
67,18850153338029,น้ำปลาไส้ตันแท้ ตราสามแม่ครัว/หีบ,0,0,-19,2,1
68,188501870001173,บะหมี่สำเร็จรูป ตรา ฉัตร/หีบ,0,98,-1,2,1
69,18850187100197,เส้นหมี่ ตราฉัตร/หีบ,0,580,3,2,1
70,18850209018813,หมากฝรั่ง12ขวด200เม็ด/หีบ,0,945,1,2,1
71,18850250001659,อายิโนะโมะโต๊ะ250กรัม/หีบ30ซอง14ห่อ,0,1910,-2,2,1
72,18850250006074,อายิโนะโมะโต๊ะ250กรัม/หีบ30ซอง4ห่อ,0,1910,-1,2,1
73,18850250007347,อายิโนะโมะโต๊ะ85กรัม/หีบ,0,0,5,2,1
74,188502671118241,แลคตาซอย300มล/หีบ36กล่อง,0,280,-10,2,1
75,18850267118135,แลคตาซอย 300มล/หีบ36กล่อง,0,280,-91,2,1
76,18850267118227,แลคตาซอย300มล/หีบ36กล่อง,0,280,-118,2,1
77,18850267128127,แลคตาซอย 500มล/หีบ12กล่อง,0,185,-28,2,1
78,18850267128233,แลคตาซอย 500มล/หีบ12กล่อง,0,185,-27,2,1
79,18850267128721,แลคตาซอย รสหวานคลาสสิค125มล/หีบ60กล่อง,0,245,-570,2,1
80,18850267128745,แลคตาซอย แคลเซียมสูง125มล/หีบ60กล่อง,0,245,-311,2,1
81,18850267900020,แลคตาซอย งาดำ300มล/หีบ36กล่อง,0,280,7,2,1
82,18850267900051,แลคตาซอยงาดำ125มล/หีบ60กล่อง,0,245,-231,2,1
83,18850293200040,ซีอิ๊วขาว ตราแม่ครัวฉลากทอง/หีบ,0,0,7,2,1
84,1885030901931,เมจิกรสช็อกโกเเลต/หีบ,0,468,7,2,1
85,18850309200163,ฟันโอครีมคัสตาร์ด/หีบ,0,585,-16,2,1
86,18850309200927,ทิวลี่ ครีม เคืลอบช็อกโกแลต/หีบ,0,465,4,2,1
87,18850309201214,ขนม ทิวลี่ ทวินวานิลลา/หีบ,0,465,-1,2,1
88,18850309201351,ฟันโอครีมรสนม/หีบ,0,585,2,2,1
89,18850309202365,เมจิกกลิ่นเนย/หีบ,0,465,7,2,1
90,18850309202983,ครีมโอราดคาราเมลและช็อกโกแลต/หีบ,0,585,6,2,1
91,18850309203003,ครีมโอราดมะพร้าวและช็อกโกแลต/หีบ,0,585,-133,2,1
92,18850309203249,ฟันโอครีมช็อกช็อก/หีบ,0,585,-8,2,1
93,18850309204376,ครีมโอกลิ่นสตรอเบอร์รี่และช็อกโกแลต/หีบ,0,585,7,2,1
94,18850309204925,ฟันโอครีมสตรอเบอร์รี่/หีบ,0,585,7,2,1
95,18850309207056,ลูกอมลัช รสนม/หีบ,0,0,7,2,1
96,18850309207070,ลูกอมลัช รสสตรอเบอร์รี่/หีบ,0,0,7,2,1
97,18850344002081,น้ำจี้นสุกี้กวางตุ้น ตราสุรีย์/หีบ,0,0,3,2,1
98,18850403201257,วุ้นเส้นสายฝน 70 กรัม/หีบ 120 ถุง,0,1060,6,2,1
99,188504032125,วุ้นเส้นสายฝน70กรัม/หีบ,0,1060,7,2,1
100,18850425008346,เยลลี่ปีโป้ ผลไม้/หีบ12ถาด,0,300,-3,2,1
101,18850635007538,น้ำมันปาล์ม สายรุ้ง/หีบ,0,480,43,2,1
102,18851012103058,ไมโล แอคทิฟ-บี200มล./กล่อง,0,12,10,2,1
103,18851299520316,แปรงสีฟันเด็ก,78,78,89,2,1
104,18851648101166,รักไทย/หีบ,0,0,10,2,1
105,18851707000188,sano som 700 มล./หีบ,0,0,10,2,1
106,18851932164976, บรีส เอกเซล สปีด 90กรัม/หีบ,0,0,5,2,1
107,18851932171561,พอนด์ส ไวท์ บิวตี้ พิ้งคิช ไวท์ครีม8กรัม/หีบ,0,0,-35,2,1
108,18851932178478,ซันไลต์ 160มล.48ขวด/หีบ,0,0,7,2,1
109,18851932181607,บรีสเอกเซล 90 กรัม/หีบ,0,0,7,2,1
110,18851932220467,เคลียร์ แพมพู สีชมพู 5มล./หีบ,0,0,7,2,1
111,18851932223215,โอโม 135 กรัม/หีบ,0,0,7,2,1
112,188519322322453,ลักส์ ครีมอาบน้ำ สีทอง 550มล./หีบ,0,0,7,2,1
113,18851932250013,"โอโม 3,000กรัม/หีบ",0,0,5,2,1
114,18852047111817,เซียงไฮ เคลือบรสโกโก้/หีบ,0,0,7,2,1
115,18852047111831,เซียงไฮ กลิ่นวานิลลา/หีบ,0,0,7,2,1
116,18852047111879,เซียงไฮ รสนม/หีบ,0,0,-41,2,1
117,1885238000627,หงส์ทอง สุราผสม 35ดีกรี/ลัง,0,195,7,2,1
118,18852681040894,นมแท่ง รสนม/หีบ,0,0,7,2,1
119,18852681040900,นมแท่ง รสช็อกโกแลต/หีบ,0,0,-19,2,1
120,18853002300581,ดีมอลต์/หีบ,0,0,7,2,1
121,1885474000444,สุรา 35ดีกรี ใหญ่/ลัง,0,995,6,2,1
122,18854794000369,นิยมไทย 35 ดีกรีใหญ่/ลัง,0,860,7,2,1
123,18854794000505,แม่วังวารี สุราขาว28 ดีกรี/ลัง,0,605,9,2,1
124,18855444004935,เมจิกกลิ่นบลูเบอร์รี่/หีบ,0,0,6,2,1
125,18855444004942,เมจิกบูลกลิ่นสตรอเบอร์รี่/หีบ,0,0,5,2,1
126,18855444004959,เมจิกบูลกลิ่นสัปปะรด/หีบ,0,0,7,2,1
127,18858279004347,อันปันกลิ่นนมข้นหวาน/หีบ,0,0,7,2,1
128,18858766100460,ปลากระป๋องไชโยฝาดึง/หีบ10 แพ็ค,0,850,-21,2,1
129,18858766100682,Hi chu,0,850,98,2,1
130,18859015700011,โรบัสต้า อะมิโนแอซิด/หีบ,0,0,6,2,1
131,18934839116481,ใกล้ชิด ดีพ แอคชั่น เมนทอลเฟรช30กรัม/หีบ,0,0,7,2,1
132,18996001303716,ขนช็อกโก้มิ้ลค์แซนวิช/หีบ,0,0,7,2,1
133,21128714,สบู่เบนเนทส้ม/แพก,0,0,7,2,1
134,28850007070140,จอรสันต์กระปุกชมพู,0,350,99,2,1
135,28850022818566,น้ำเฉาก๊วยผสมน้ำผึ้ง ตราไอวี่/หีบ,0,0,7,2,1
136,28850035310133,ปลากระป๋องนกพิราบเหลืองฝาดึง/หีบ 10 แพ็ค,0,1200,-4,2,1
137,28850035310225,ปลากระป๋องนกพิราบเขียวฝาดึง/หีบ,1200,1210,-7,2,1
138,28850100000068,ไวไวควิกต้มยำกุ้ง/หีบ6 กล่อง,0,880,6,2,1
139,28850100001089,ไวไวควิกต้มโคล้ง/หีบ 6 กล่อง,0,880,6,2,1
140,28850100001225,ไวไวรสหมูสับต้มยำ/หีบ 6 กล่อง,0,880,6,2,1
141,28850100001461,ไวไวเส้นหมี่หมูสับ/หีบ 6กล่อง,0,880,7,2,1
142,28850100003410,ไวไวควิกกุ้งนึ่งมะนาว/หีบ 6 กล่อง,0,880,3,2,1
143,28850210000033,น้ำมันถั่วเหลือง ตราองุ่น/หีบ,0,0,7,2,1
144,28850250002226,รสดี รสหมู450กรัม/หีบ,0,0,7,2,1
145,28850344002193,ซอสหอยนางรม ตราสุรีย์/หีบ,0,0,7,2,1
146,28850382400006,SPY CLASSIC/ลัง,0,0,7,2,1
147,28850403204002,วุ้นเส้นสายฝน 22 กรัม  /หีบ 400 ถุง,0,0,7,2,1
148,28850403205009,วุ้นเส้นสายฝน500กรัม/ลัง,1050,1060,-16,2,1
149,28850635001325,น้ำนัมพืชโอลีน 2ลิตร/หีบ,0,0,5,2,1
150,28850800003410,คลิก รสกุ้งนึ่งมะนาว/หีบ,0,0,7,2,1
151,28850866271504,น้ำมันหอยมังกร/ลัง,400,0,98,2,1
152,28850987101278,มาม่าหมูสับ/หีบ6กล่อง,0,900,78,2,1
153,28850987101292,มาม่ากุ้ง/หีบ 6 กล่อง,0,900,86,2,1
154,28850987144396,มาม่าแกงเขียวหวานไก่/หีบ,0,900,99,2,1
155,28850987144398,มาม่าแกงเขียวหวาน/หีบ6กล่อง,0,900,97,2,1
156,28851494007563,น้ำมันปาล์ม ตราเกสร 250ซม./หีบ,0,0,-2,2,1
157,28851717040201,ดิชมิลส์ รสส้ม/หีบ,0,0,7,2,1
158,28851717040218,ดัชมิลส์ รสสตรอเบอร์รี่/หีบ,0,0,0,2,1
159,28851717040225,ดัชมิลล์คิดส์ ผลไม้รวม/หีบ,0,0,6,2,1
160,28854790000407,นิยมไทย 35 ดีกรีเล็ก/ลัง,0,930,5,2,1
161,28854794000489,สุรา 35ดีกรี เล็ก/ลัง,0,0,4,2,1
162,29556006012080,จอห์นสันเบบี้ 100มล.,0,78,99,2,1
163,29556006012097,อาบเด็กจอนสันต์ 200มล.,0,330,99,2,1
164,29556006060098,จอห์นสันเบบี้สีเหลือง50มล./แพ็ค,0,135,99,2,1
165,333001,ขนมกรุบกรอบขนาด 5.-/แพก12ซอง,48,50,-477,2,1
166,333002,ขนมกรุบกรอบขนาด 2.-/แพก 12ซอง,19,20,-182,2,1
167,333003,วุ้นแท่ง 1.-/แพก12ชิ้น,9,10,6,2,1
168,333004,ลูกออม/ห่อ100เม็ด,38,40,-77,2,1
169,333005,ลูกออม/ห่อ50เม็ด,19,20,-14,2,1
170,333006,ลูกออม/กระปุก200เม็ด,78,80,-79,2,1
171,333011111,โครงไก่,20,20,-2,2,1
172,3330114,นมเม็ด,19,20,1,2,1
173,33309001,สปายวาย/ลัง,0,0,7,2,1
174,333112,แฟบ900กรัม,410,410,3,2,1
175,333114,แฟบ3000กรัม,590,590,6,2,1
176,3331142,กระสอบ,5.3,5.5,-493,2,1
177,38850188800052,โอเมก้า รสจืด 180มล./หีบ36กล่อง,0,330,7,2,1
178,38850188800069,โอเมก้า รสหวาน 180มล./หีบ36กล่อง,0,330,7,2,1
179,38850250001660,อายิโนะโมะโต๊ะ 85 กรัม/หีบ,0,0,7,2,1
180,38850304081273,นีโอบัน/กล่อง 20-10 แผ่น,0,175,1,2,1
181,38851123426313,ลูกอมโอเล่ แตงโม/หีบ,0,0,7,2,1
182,400888166838,สบู่วาสลีน สีเหลือง/ก้อน,0,0,7,2,1
183,42184706,Nivea whitening ลูกกลิ้ง,40,42,10,2,1
184,444010011,ตู้ยา,490,490,6,4,1
185,44409011,แก้วพลาสติก,28,28,3,2,1
186,44409012,เครื่องดื่ม20.-,20,20,3,2,1
187,44409208,ปลาไผ่/500กรัม,58,60,4,2,1
188,44409224,เข็ม/โหล,50,50,4,2,1
189,44410001,4ที เชล์ 1ลิตร/ลัง,970,970,6,2,1
190,4441001,ร้องเท้ายูกิ,90,95,-5,2,1
191,4441002,สะต๊าดดอย,50,55,-5,2,1
192,4441003,ADDA ดี,95,98,1,2,1
193,44490,ขนมกรอบ5.-/ลัง12ห่อ,575,580,-36,2,1
194,44490000,ไข่เบอร์0/แผง30ฟอง,0,110,7,2,1
195,44490001,ไข่เบอร์1/แผง30ฟอง,0,105,7,2,1
196,44490002,ไข่เบอร์2/แผง30ฟอง,0,103,-147,2,1
197,44490003,ไข่เบอร์3/แผง30ฟอง,0,98,-221,2,1
198,44490004,ไข่เบอร์4/แผง30ฟอง,0,89,-58,2,1
199,44490005,ไข่เบอร์5/แผง30ฟอง,0,75,-181,2,1
200,44490006,ปลาทูหนึ่ง/ห่อ10แข่ง,75,80,-276,2,1
201,44490007,จิ้นส้มก้อน/ห่อ10ชิ้น,75,80,-52,2,1
202,44490008,ปลาทูเค็ม/ลัง10กก.,360,400,-30,2,1
203,44490009,ปลาทูเค็ม/กก.,46,48,-18,2,1
204,44490010,ปลาทูเค็ม/500ก.,23,25,7,2,1
205,44490011,ปลาเค็ม/กก.,140,160,-3,2,1
206,44490012,ปลาเค็ม/500ก.,70,78,-3,2,1
207,44490013,ปลาเค็ม/250ก.,35,40,7,2,1
208,44490014,ปลาซิวแก้ว/กก.,230,250,6,2,1
209,44490015,ปลาซิวแก้ว/500ก.,115,125,7,2,1
210,44490016,ปลาซิวแก้ว/250ก.,59,60,7,2,1
211,44490017,ปลาทูเล็ก/ถุง10กก.,380,400,-110,2,1
212,44490018,ปลาทูเล็ก/กก.,40,48,5,2,1
213,44490019,ปลาทูเล็ก/500ก.,20,25,2,2,1
214,44490020,ปลาวง/กก.,280,290,7,2,1
215,44490021,ปลาวง/500ก.,140,160,6,2,1
216,44490022,ปลาวง/250ก.,70,80,6,2,1
217,44490023,ปลาวงยักษ์/กก.,180,190,7,2,1
218,44490024,ปลาวงยักษ์/500ก.,90,95,7,2,1
219,44490025,ปลาวงยักษ์/250ก.,45,50,7,2,1
220,44490026,ลูกชิ้นหมูเขียว/กก.,55,60,-53,2,1
221,44490027,ลูกชิ้นหมูแดง/กก.,50,55,-182,2,1
222,44490028,ลูกชิ้นเอ็นหมู/กก.,55,60,-7,2,1
223,44490029,ลูกชิ้นเนื้อ/กก.,55,60,-13,2,1
224,44490030,ลูกชิ้นเอ็นเนื้อ/กก.,55,60,6,2,1
225,44490031,ลูกชิ้นจำโบ้/กก.,55,60,-3,2,1
226,44490032,หมูยอยก้อน/กก.,55,60,-9,2,1
227,44490033,หมูยอยแผ่นคู่/กก.,55,60,-105,2,1
228,44490034,ไส้กรอกรมควัน/กก.,55,60,-80,2,1
229,44490035,แหนมแท่ง/มัด10แท่ง,100,105,2,2,1
230,44490036,เหมี้ยงออม/ห่อ10กำ,170,180,7,2,1
231,44490037,เหมี้ยงออม/กำ,17,20,5,2,1
232,44490038,หมากขาว/กก.,85,90,-9,2,1
233,44490039,หมากขาว/500ก.,43,45,7,2,1
234,44490040,หมากแดง/กก.,60,65,7,2,1
235,44490041,หมากแดง/500ก.,60,35,7,2,1
236,44490042,ปลาแห้งหัวตัด/กก.,220,230,6,2,1
237,44490043,ปลาแห้งหัวตัด/500ก.,110,120,7,5,1
238,44490044,ปลาแห้งหัวตัด/250ก.,55,60,6,2,1
239,44490045,ถั่วแผ่น/ถุง8กก.,385,400,7,2,1
240,44490046,ถั่วแผ่น/กก.,50,55,5,2,1
241,44490047,ถั่วแผ่น/500ก.,25,28,7,2,1
242,44490048,กระปิแบบปิ๊บ/ปิ๊บ,400,420,6,2,1
243,44490049,กระปิแบบถัง/ถัง,420,440,5,2,1
244,44490050,กระปิ/กก.,23,25,-13,2,1
245,44490051,กระปิ/500ก.,11,13,7,2,1
246,44490052,แคบหมู5.-/พวงใหญ่5พวงห,180,190,-38,2,1
247,44490053,แคบหมู5.-/พวง10ห่อ,35,40,4,2,1
248,44490054,แคบหมู1.-/ถุงใหญ่4ถุง,0,720,0,2,1
249,44490055,แคบหมู1.-/ถุง20พวง,0,180,-20,2,1
250,44490056,แคบหมูขุนยวม10.-/ห่อ,85,90,-8,2,1
251,44490057,แคบหมูขุนยวม5.-/ห่อ,95,100,-9,2,1
252,44490058,แคบหมูไร้มัน/ถุง10พวง,180,190,-6,2,1
253,44490059,แคบหมูไร้มัน/พวง10ชิ้น,38,40,7,2,1
254,44490062,ชาธรรมดา/กก.,115,120,6,2,1
255,44490063,ชาธรรมดา/500ก.,58,60,7,2,1
256,44490064,ชาเขียวพิเศษ/กก.,145,150,3,2,1
257,44490065,ชาเขียวพิเศษ/500ก.,63,65,6,2,1
258,44490066,เม็ดทานตะวัน/ถุง10กก.,680,730,6,2,1
259,44490067,เม็ดทานตะวัน/กก.,70,75,6,2,1
260,44490068,เม็ดทานตะวัน/500ก.,73,75,7,2,1
261,44490069,ถั่วปากอ้า/ถุง10กก.,390,500,7,2,1
262,44490070,ถั่วปากอ้า/กก.,40,50,7,2,1
263,44490071,ถั่วปากอ้า/500ก.,20,25,6,2,1
264,44490072,น้ำอ้อยห่อตอง/แพก10กก.,270,280,5,2,1
265,44490073,น้ำอ้อยห่อตอง/กก.,28,30,7,2,1
266,44490074,แปะโย่/ถุง25ห่อ,550,575,7,2,1
267,44490075,แปะโย่/ห่อ,22,25,3,2,1
268,44490076,ขนมเส้นแห้ง/กระสอบ50ถุง,510,550,-1,2,1
269,44490077,ขนมเส้นแห้ง/ถุง,12,14,-3,2,1
270,44490078,ข้าวซอยห่อยาว/กล่อง50ถุง,510,550,5,2,1
271,44490079,ข้าวซอยห่อยาว/ถุง,12,14,7,2,1
272,44490080,ปังปิ๊บแบ่งขาย/ห่อ,38,40,1,2,1
273,44490081,สาคู200กรัม/กระสอบ,0,0,7,2,1
274,44490082,สาคู200กรัม/ถุง,7,7.8,-6,2,1
275,44490083,สาคู400กรับ/กระสอบ,0,0,0,0,0
276,44490084,สาคู400กรับ/ถุง,0,20,-20,0,0
277,44490086,ยาสูบก้อน5.-/ห่อ20ก้อน,75,80,1,2,1
278,44490087,นมแท่ง5.-/แพก5ชิ้น,23,25,-77,2,1
279,44490088,ยาสูบแพง999/แผง24ชิ้น,185,190,-12,2,1
280,44490089,ยาสูบถุง10.-/ห่อ12ถุง,95,100,4,2,1
281,44490090,น้ำส้มขวด5.-/แพก6ขวด,23,25,-104,2,1
282,44490091,น้ำส้มขวด10.-/แพก6ขวด,47,48,-7,2,1
283,44490092,ลูกออมผลไม้รวม/ห่อ,11,12,-2,2,1
284,44490093,ลูกออมท๊อปพี่โบราณา/ห่อ,14,15,-14,2,1
285,44490094,ผงซักฟอกแบ่งขาย/กก.,33,35,-102,2,1
286,44490095,ลูกออม+ออมยิ้ม+อื่นๆ/ห่อ12ชิ้น,9,10,-153,2,1
287,44490096,ไม้จิ้มฟัน/แพก10ห่อ,85,90,7,2,1
288,44490098,ไม้เสียบลูกชิ้น/ห่อ,18,20,-43,2,1
289,44490099,โพลี่ไบร์ขัดจาน1.-/แผง6โหล,59,62,7,2,1
290,44490100,บิ๊กโคล่าเล็ก425ml/แพก12ขวด,104,108,-22,2,1
291,44490101,แป้งข้าวจ้าว480กรัม/แพก20ถุง,270,280,-17,2,1
292,44490102,แป้งข้าวจ้าว480กรัม/ถุง,14,15,2,2,1
293,44490103,แป้งข้าวเหนียว480กรัม/แพก20ถุง,270,280,-19,2,1
294,44490104,แป้งข้าวเหนียว480กรัม/ถุง,14,15,3,2,1
295,44490105,เสื่อพลาสติก/ผืน,145,150,7,2,1
296,44490106,เกลือเม็ดบรรจุขนาด20.-/ถุง,16.5,18,-42,2,1
297,44490107,เกลือเม็ดบรรจุขนาด5.-/กระสอบ,180,185,0,2,1
298,44490108,เกลือเม็ดบรรจุขนาด5.-/ถุง,3.8,4,0,0,0
299,44490109,เกลือเม็ดบรรจุขนาด10.-/กระสอบ,175,180,4,2,1
300,44490110,เกลือเม็ดบรรจุขนาด10.-/ถุง,8,9,7,2,1
301,44490111,เกลือป่น5.-/มัด10ถุง,33,35,4,2,1
302,44490112,เกลือป่น5.-/ถุง,4,5,7,2,1
303,44490113,น้ำส้มสายชู/ลัง12ขวด,95,110,5,2,1
304,44490114,น้ำส้มสายชู/ขวด,10,12,7,2,1
305,44490115,น้ำปลาไส้ตัน/ลัง12ขวด,95,110,1,2,1
306,44490116,น้ำปลาไส้ตัน/ขวด,10,12,3,2,1
307,44490117,ร้องเท้าตราดาวเทียมผู้ใหญ่/ถุง24คู่,1520,1560,1,2,1
308,44490118,ร้องเท้าตราดาวเทียมผู้ใหญ่/คู่,65,70,7,2,1
309,44490119,ร้องเท้าตราดาวเทียมเด็ก/ถุง24คู่,1000,1100,2,2,1
310,44490120,ร้องเท้าตราดาวเทียมเด็ก/คู่,50,45,7,2,1
311,44490121,ร้องเท้าตราBM20ใหญ่/ถุง12คู่,610,660,6,2,1
312,44490122,ร้องเท้าตราBM20ใหญ่/คู่,55,60,7,2,1
313,44490123,ร้องเท้าตราBM20เด็ก/ถุง12คู่,280,290,-3,2,1
314,44490124,ร้องเท้าตราBM20เด็ก/คู่,25,28,7,2,1
315,44490125,ร้องเท้าตราDD/ถุง12คู่,330,350,5,2,1
316,44490126,ร้องเท้าตราDD/คู่,29,35,7,2,1
317,44490127,ฝ้ายขาวใหญ่/ห่อ,480,490,6,2,1
318,44490128,ฝ้ายขาวใหญ่/ใจ,49,50,7,2,1
319,44490129,ฝ้ายดิ้นใหญ่/ห่อ,780,800,7,2,1
320,44490130,ฝ้ายดิ้นใหญ่/ใจ,65,68,7,2,1
321,44490131,ฝ้ายโทเล/ห่อ20ใจ,0,0,2,2,1
322,44490132,ฝ้ายโทเล/ใจ,0,0,4,2,1
323,44490133,ยานัตหมอชิด/กล่อง,0,0,2,2,1
324,44490134,ยานัตหมอมี/กล่อง,0,0,7,2,1
325,44490135,เทียนพม่า25/ห่อ,0,23,-56,2,1
326,44490136,ยาแก้ปวดหัวยาว/ห่อ5กล่อง,0,0,6,2,1
327,44490137,ยาแก้ปวดหัวยาว/กล่อง100 ซอง,0,0,5,2,1
328,44490138,ตะปู1-2ครั้ง/กล่อง,0,0,7,2,1
329,44490139,ตะปู1-2ครั้ง/ก.ก,0,0,7,2,1
330,44490140,ตะปู3-5/กล่อง,0,0,6,2,1
331,44490141,ตะปู1-2ครั้ง/ก.ก,0,0,7,2,1
332,44490142,ลูกจึน/กล่อง25ก.ก,0,0,-1,2,1
333,44490143,ลูกจึน/ก.ก,0,0,-25.5,2,1
334,44490144,น้ำดื่น 5บาท/แพ็ค 6ขวด,0,0,-127,2,1
335,44490145,ดิน ไฟ/กล่อง15ก.ก,0,0,7,2,1
336,44490146,ดิน ไฟ/ก.ก,0,0,-9,2,1
337,44490147,เชือดฟาก/ถุง12ม้วน,0,0,7,2,1
338,44490148,เชือดฟาก/ม้วน,0,0,5,2,1
339,44490149,เชือกเขียว/ก.ก,0,0,5,2,1
340,44490150,ขี้โย/ก.ก,0,0,7,2,1
341,44490151,ขี้โย/ครั้งก.ก,0,0,7,2,1
342,44490152,น้ำตาลทราย/กระสอบ50ก.ก,0,0,6,2,1
343,44490153,น้ำตาลทราย/ก.ก,0,0,-83,2,1
344,44490154,ขนมปับครีม/ปิ๊บ,0,0,-4,2,1
345,44490155,ขนมขาไก่/ปิ๊บ,0,0,4,2,1
346,44490156,ขนมเม็ดพลอย/ปิ๊บ,0,0,7,2,1
347,44490157,ขนมABC/ปิ๊บ,0,0,5,2,1
348,44490158,ขนมสับประรด/ปิ๊บ,0,0,5,2,1
349,44490159,ขนมแท่งโร่เลอร์/ปิ๊บ,0,0,5,2,1
350,44490160,ปังปิ๊บเวเฟอร์แผน/ปิ๊บ,0,0,-54,2,1
351,44490161,ปังปิ๊บงากรอบ/ปิ๊บ,0,0,7,2,1
352,44490162,ขนมแบมบู1บาท/ถุง,0,0,-10,2,1
353,44490163,ขนมรวม1บาท/ถุง,0,0,-36,2,1
354,44490164,เทียนเชียงใหม่ใหญ่/กล่อง 24ห่อ,0,580,7,2,1
355,44490165,เทียนเชียงใหม่ใหญ่/ห่อ,0,0,-9,2,1
